Longitude,Latitude
77.9728,29.6725
77.9721,29.6747
77.9722,29.6757
77.9713,29.6758
77.9692,29.6739
77.9623,29.6703
77.9616,29.6724
77.9583,29.6768
77.9567,29.6790
77.9541,29.6813
77.9518,29.6857
77.9473,29.6871
77.9454,29.6872
77.9447,29.6894
77.9438,29.6894
77.9449,29.6914
77.9431,29.6916
77.9463,29.6955
77.9411,29.7000
77.9423,29.7020
77.9462,29.7038
77.9494,29.7077
77.9425,29.7124
77.9390,29.7148
77.9367,29.7139
77.9305,29.7131
77.9272,29.7146
77.9249,29.7127
77.9202,29.7139
77.9162,29.7117
77.9107,29.7055
77.9096,29.7064
77.9080,29.7053
77.9095,29.7038
77.9084,29.7029
77.9064,29.7041
77.9048,29.7026
77.9102,29.6989
77.8868,29.7007
77.8822,29.7000
77.8772,29.7004
77.8739,29.7020
77.8700,29.6988
77.8585,29.6881
77.8541,29.6889
77.8486,29.6842
77.8471,29.6806
77.8429,29.6813
77.8407,29.6794
77.8384,29.6755
77.8290,29.6693
77.8213,29.6690
77.8111,29.6725
77.8045,29.6769
77.7925,29.6819
77.7892,29.6859
77.7974,29.6978
77.7949,29.7005
77.7827,29.7083
77.7698,29.7099
77.7620,29.7118
77.7577,29.7159
77.7638,29.7261
77.7679,29.7306
77.7674,29.7378
77.7619,29.7438
77.7609,29.7527
77.7616,29.7558
77.7657,29.7637
77.7654,29.7757
77.7607,29.7788
77.7605,29.7813
77.7647,29.7855
77.7493,29.8044
77.7422,29.8095
77.7413,29.8114
77.7440,29.8163
77.7423,29.8246
77.7390,29.8303
77.7292,29.8376
77.7309,29.8419
77.7301,29.8531
77.7133,29.8565
77.7096,29.8595
77.7060,29.8637
77.7033,29.8677
77.7032,29.8785
77.7025,29.8857
77.7030,29.8898
77.7111,29.8881
77.7130,29.8916
77.7175,29.8946
77.7201,29.9028
77.7248,29.9059
77.7272,29.9090
77.7311,29.9113
77.7296,29.9228
77.7288,29.9286
77.7242,29.9301
77.7189,29.9328
77.7207,29.9390
77.7290,29.9456
77.7295,29.9519
77.7327,29.9550
77.7401,29.9589
77.7450,29.9676
77.7441,29.9719
77.7310,29.9843
77.7301,29.9875
77.7368,29.9907
77.7408,29.9941
77.7432,30.0060
77.7446,30.0088
77.7464,30.0113
77.7491,30.0141
77.7576,30.0195
77.7597,30.0204
77.7629,30.0216
77.7678,30.0229
77.7694,30.0238
77.7723,30.0263
77.7739,30.0321
77.7733,30.0330
77.7726,30.0337
77.7657,30.0397
77.7639,30.0422
77.7620,30.0432
77.7598,30.0449
77.7582,30.0465
77.7576,30.0482
77.7583,30.0505
77.7615,30.0554
77.7644,30.0609
77.7653,30.0631
77.7679,30.0669
77.7690,30.0681
77.7698,30.0684
77.7719,30.0725
77.7752,30.0763
77.7759,30.0777
77.7773,30.0824
77.7787,30.0854
77.7801,30.0892
77.7817,30.0909
77.7828,30.0933
77.7851,30.0968
77.7860,30.0991
77.7864,30.1000
77.7896,30.1015
77.7919,30.1019
77.7939,30.1011
77.7950,30.1006
77.7977,30.0989
77.7987,30.0979
77.8010,30.0962
77.8028,30.0946
77.8055,30.0920
77.8081,30.0902
77.8107,30.0895
77.8131,30.0896
77.8152,30.0902
77.8179,30.0916
77.8219,30.0969
77.8219,30.0989
77.8240,30.1013
77.8253,30.1047
77.8266,30.1055
77.8284,30.1061
77.8306,30.1072
77.8328,30.1080
77.8361,30.1100
77.8375,30.1114
77.8385,30.1123
77.8427,30.1168
77.8447,30.1195
77.8481,30.1245
77.8505,30.1287
77.8523,30.1309
77.8553,30.1336
77.8579,30.1381
77.8599,30.1416
77.8613,30.1441
77.8644,30.1499
77.8650,30.1521
77.8655,30.1551
77.8687,30.1588
77.8720,30.1630
77.8733,30.1639
77.8766,30.1670
77.8794,30.1697
77.8879,30.1788
77.8901,30.1804
77.8960,30.1863
77.8971,30.1882
77.8983,30.1923
77.8990,30.1949
77.9004,30.2058
77.9023,30.2098
77.9031,30.2131
77.9044,30.2152
77.9076,30.2170
77.9114,30.2188
77.9145,30.2218
77.9181,30.2248
77.9218,30.2297
77.9232,30.2318
77.9271,30.2364
77.9293,30.2400
77.9298,30.2418
77.9303,30.2430
77.9315,30.2470
77.9282,30.2478
77.9254,30.2487
77.9239,30.2498
77.9219,30.2517
77.9200,30.2541
77.9168,30.2562
77.9103,30.2593
77.9080,30.2607
77.9036,30.2627
77.9003,30.2644
77.8964,30.2660
77.8916,30.2674
77.8902,30.2682
77.8822,30.2705
77.8799,30.2719
77.8740,30.2742
77.8715,30.2744
77.8689,30.2721
77.8655,30.2705
77.8610,30.2714
77.8579,30.2724
77.8559,30.2739
77.8519,30.2766
77.8476,30.2788
77.8425,30.2803
77.8403,30.2812
77.8363,30.2823
77.8328,30.2838
77.8287,30.2847
77.8241,30.2864
77.8124,30.2908
77.8091,30.2922
77.7993,30.2976
77.7889,30.3037
77.7843,30.3055
77.7832,30.3064
77.7773,30.3099
77.7730,30.3131
77.7650,30.3174
77.7627,30.3185
77.7607,30.3191
77.7587,30.3201
77.7571,30.3210
77.7513,30.3246
77.7483,30.3254
77.7426,30.3276
77.7402,30.3283
77.7377,30.3282
77.7324,30.3299
77.7297,30.3315
77.7177,30.3361
77.6871,30.3646
77.6860,30.3669
77.6843,30.3682
77.6839,30.3696
77.6827,30.3714
77.6803,30.3743
77.6798,30.3756
77.6775,30.3791
77.6770,30.3808
77.6739,30.3846
77.6733,30.3857
77.6718,30.3839
77.6669,30.3837
77.6641,30.3840
77.6632,30.3847
77.6637,30.3875
77.6630,30.3906
77.6624,30.3917
77.6615,30.3927
77.6613,30.3932
77.6603,30.3937
77.6597,30.3939
77.6581,30.3940
77.6553,30.3948
77.6519,30.3955
77.6476,30.3981
77.6457,30.4020
77.6445,30.4026
77.6430,30.4045
77.6414,30.4054
77.6399,30.4064
77.6394,30.4071
77.6366,30.4092
77.6329,30.4112
77.6305,30.4109
77.6221,30.4048
77.6182,30.4053
77.6169,30.4053
77.6145,30.4058
77.6112,30.4076
77.6092,30.4104
77.6082,30.4102
77.6071,30.4096
77.6060,30.4095
77.6041,30.4088
77.6027,30.4084
77.5990,30.4089
77.5978,30.4089
77.5925,30.4095
77.5911,30.4091
77.5878,30.4085
77.5870,30.4081
77.5864,30.4080
77.5847,30.4088
77.5844,30.4100
77.5797,30.4119
77.5775,30.4125
77.5750,30.4117
77.5728,30.4103
77.5711,30.4086
77.5696,30.4079
77.5671,30.4048
77.5631,30.4045
77.5622,30.4101
77.5629,30.4171
77.5679,30.4217
77.5746,30.4265
77.5811,30.4303
77.6038,30.4374
77.6120,30.4384
77.6167,30.4362
77.6305,30.4362
77.6333,30.4398
77.6378,30.4495
77.6402,30.4524
77.6467,30.4525
77.6532,30.4495
77.6616,30.4488
77.6791,30.4517
77.6822,30.4577
77.6901,30.4629
77.7112,30.4773
77.7214,30.4778
77.7293,30.4823
77.7366,30.4873
77.7475,30.4941
77.7550,30.4983
77.7676,30.5044
77.7882,30.5061
77.7939,30.5086
77.7992,30.5114
77.8006,30.5132
77.8020,30.5154
77.8041,30.5204
77.8122,30.5380
77.8100,30.5440
77.8068,30.5493
77.8069,30.5543
77.8059,30.5607
77.8032,30.5638
77.7983,30.5641
77.7952,30.5612
77.7906,30.5603
77.7864,30.5614
77.7783,30.5574
77.7746,30.5589
77.7709,30.5624
77.7618,30.5630
77.7573,30.5656
77.7519,30.5746
77.7495,30.5800
77.7462,30.5844
77.7386,30.5929
77.7319,30.5962
77.7295,30.5984
77.7316,30.6048
77.7321,30.6071
77.7383,30.6081
77.7425,30.6072
77.7497,30.6014
77.7544,30.6008
77.7572,30.6048
77.7556,30.6162
77.7566,30.6203
77.7613,30.6195
77.7671,30.6182
77.7722,30.6178
77.7786,30.6179
77.7820,30.6194
77.7796,30.6227
77.7765,30.6261
77.7713,30.6285
77.7723,30.6324
77.7755,30.6375
77.7750,30.6411
77.7722,30.6450
77.7683,30.6515
77.7703,30.6551
77.7791,30.6638
77.7771,30.6656
77.7742,30.6657
77.7722,30.6654
77.7695,30.6642
77.7659,30.6653
77.7629,30.6684
77.7588,30.6724
77.7542,30.6761
77.7479,30.6781
77.7428,30.6806
77.7366,30.6828
77.7369,30.7050
77.7404,30.7071
77.7411,30.7107
77.7323,30.7207
77.7307,30.7245
77.7252,30.7273
77.7222,30.7306
77.7217,30.7364
77.7203,30.7382
77.7177,30.7389
77.7153,30.7383
77.7129,30.7395
77.7116,30.7421
77.7093,30.7442
77.7072,30.7455
77.7044,30.7457
77.7007,30.7450
77.6977,30.7450
77.6939,30.7462
77.6916,30.7483
77.6904,30.7513
77.6918,30.7551
77.6930,30.7579
77.6915,30.7603
77.6883,30.7687
77.6927,30.7714
77.7045,30.7790
77.7086,30.7845
77.7154,30.7942
77.7171,30.7995
77.7181,30.8051
77.7194,30.8083
77.7241,30.8110
77.7266,30.8144
77.7309,30.8194
77.7375,30.8263
77.7404,30.8277
77.7444,30.8299
77.7441,30.8362
77.7409,30.8402
77.7315,30.8508
77.7894,30.8586
